user_id,movie_id,tag,timestamp_tag
162400,4963,robbery,2019-05-26 00:01:42
162400,4963,crime,2019-05-26 00:00:22
162400,4963,plot twist,2019-05-25 23:59:54
162400,4963,Matt Damon,2019-05-25 23:59:26
162400,4963,smart action,2019-05-26 00:00:03
162400,4963,action,2019-05-26 00:00:50
162400,164179,Denis Villeneuve,2019-05-25 18:35:23
162400,164179,great ending,2019-05-25 18:34:58
162400,593,Oscar Nominee: Best Picture,2019-05-25 23:53:28
162400,164179,twist ending,2019-05-25 18:34:50
162400,48780,twist ending,2019-05-25 23:07:19
162400,48780,tense,2019-05-25 23:07:28
162400,48780,obsession,2019-05-25 23:27:31
162400,48780,thriller,2019-05-25 23:08:13
162400,48780,mindfuck,2019-05-25 23:07:45
162400,48780,great ending,2019-05-25 23:07:25
162400,48780,dark,2019-05-25 23:08:11
162400,48780,Christopher Nolan,2019-05-25 23:07:15
162400,48780,plot twist,2019-05-25 23:07:38
162400,296,black comedy,2019-05-25 23:01:46
162400,296,crime,2019-05-25 23:00:12
162400,593,psychological thriller,2019-05-25 23:53:58
162400,51540,David Fincher,2019-05-25 23:26:07
162400,593,dark,2019-05-25 23:53:55
162400,104879,mystery,2019-05-25 18:33:21
162400,171763,sound design,2019-05-25 23:14:15
162400,171763,editing,2019-05-25 23:14:06
162400,171763,getaway driver,2019-05-25 23:12:46
162400,171763,action,2019-05-25 23:14:51
162400,171763,crime,2019-05-25 23:13:30
162400,171763,ansel elgort,2019-05-25 23:13:43
162400,171763,Jon Hamm,2019-05-25 23:13:27
162400,171763,soundtrack,2019-05-25 23:15:06
162400,104879,Jake Gyllenhaal,2019-05-25 18:27:46
162400,104879,thriller,2019-05-25 18:28:43
162400,104879,Roger Deakins,2019-05-25 18:28:30
162400,104879,great ending,2019-05-25 18:28:51
162400,104879,dark,2019-05-25 18:34:22
162400,51540,obsession,2019-05-25 23:26:44
162400,104879,Denis Villeneuve,2019-05-25 18:28:15
162400,104879,obsession,2019-05-25 23:27:48
162400,608,black comedy,2019-05-25 18:38:22
162400,608,Coen Brothers,2019-05-25 18:38:24
162400,608,crime,2019-05-25 23:24:29
162400,608,dark comedy,2019-05-25 23:24:19
162400,608,imdb top 250,2019-05-25 23:24:32
162400,608,Oscar Nominee: Best Picture,2019-05-25 18:38:49
162400,608,Roger Deakins,2019-05-25 18:39:20
162400,608,witty,2019-05-25 18:38:56
162400,608,deadpan,2019-05-25 23:24:22
162400,608,Steve Buscemi,2019-05-25 18:38:19
162400,171763,robbery,2019-05-25 23:14:45
162400,171763,Edgar Wright,2019-05-25 23:13:07
162400,88129,tense,2019-05-25 22:55:19
162400,88129,80s music,2019-05-25 22:56:06
162400,176419,allegorical,2019-05-26 06:58:23
162400,174727,Safdie Brothers,2019-05-25 18:43:40
162400,174727,thriller,2019-05-25 18:42:38
162400,174727,robbery,2019-05-25 18:43:47
162400,174727,cinematography,2019-05-25 18:42:35
162400,174727,tense,2019-05-25 18:42:47
162400,174727,crime,2019-05-25 22:58:46
162400,115569,satire,2019-05-25 18:30:44
162400,115569,manipulation,2019-05-25 23:25:17
162400,115569,dark,2019-05-25 18:33:47
162400,115569,Dan Gilroy,2019-05-25 18:30:35
162400,115569,criminal mind,2019-05-25 18:42:03
162400,115569,crime,2019-05-25 22:58:27
162400,115569,thriller,2019-05-25 18:42:15
162400,115569,Jake Gyllenhaal,2019-05-25 18:30:08
162400,115569,creepy,2019-05-25 18:42:08
162400,115569,cinematography,2019-05-25 18:33:44
162400,115569,social commentary,2019-05-25 18:30:53
162400,115569,tense,2019-05-25 18:42:00
162400,115569,anti-hero,2019-05-26 00:15:36
162400,88129,Ryan Gosling,2019-05-25 22:56:28
162400,88129,crime,2019-05-25 22:56:10
162400,88129,getaway driver,2019-05-25 23:14:00
162400,88129,great soundtrack,2019-05-25 22:55:59
162400,88129,Retro 80's Synth Pop,2019-05-25 22:55:52
162400,51540,Mark Ruffalo,2019-05-25 23:26:04
162400,106782,satire,2019-05-26 00:14:00
162400,593,horror,2019-05-25 23:56:34
162400,51255,british comedy,2019-05-25 23:37:27
162400,93840,meta,2019-05-25 23:29:10
162400,93840,twist ending,2019-05-25 23:29:46
162400,93840,clever,2019-05-25 23:29:11
162400,93840,conspiracy,2019-05-25 23:29:08
162400,93840,horror,2019-05-25 23:28:38
162400,93840,dark comedy,2019-05-25 23:28:30
162400,93840,Drew Goddard,2019-05-25 23:28:11
162400,93840,social commentary,2019-05-25 23:28:33
162400,93840,parody,2019-05-25 23:28:44
162400,93840,self-aware,2019-05-25 23:28:23
162400,93840,Self-referential,2019-05-25 23:28:50
162400,51255,action,2019-05-25 23:37:08
162400,51255,action spoof,2019-05-25 23:37:02
162400,51540,mystery,2019-05-25 23:26:21
162400,51255,black comedy,2019-05-25 23:37:25
162400,51255,parody,2019-05-25 23:37:10
162400,51255,Edgar Wright,2019-05-25 23:36:43
162400,51255,deadpan,2019-05-25 23:37:40
162400,51255,dark comedy,2019-05-25 23:37:04
162400,51255,Simon Pegg,2019-05-25 23:36:45
162400,593,tense,2019-05-25 23:56:03
162400,593,suspense,2019-05-25 23:54:52
162400,593,psychological horror,2019-05-25 23:55:20
162400,593,crime,2019-05-25 23:54:17
162400,593,manipulation,2019-05-25 23:54:30
162400,593,mystery,2019-05-25 23:55:03
162400,93840,satire,2019-05-25 23:28:17
162400,93840,great ending,2019-05-25 23:29:53
162400,93840,horror comedy,2019-05-25 23:29:22
162400,93840,plot twist,2019-05-25 23:28:54
162400,51540,Jake Gyllenhaal,2019-05-25 23:25:54
162400,51540,crime,2019-05-25 23:26:15
162400,169864,plot twist,2019-05-25 18:46:47
162400,169864,Jake Gyllenhaal,2019-05-25 18:46:19
162400,169864,horror,2019-05-25 18:46:55
162400,169864,great ending,2019-05-25 18:46:34
162400,169864,twist ending,2019-05-25 18:46:28
162400,112552,Damien Chazelle,2019-05-26 00:02:46
162400,112552,obsession,2019-05-25 23:27:07
162400,112552,perfectionism,2019-05-25 23:16:19
162400,112552,tense,2019-05-25 23:16:07
162400,112552,intense,2019-05-25 23:15:57
162400,112552,Oscar Nominee: Best Picture,2019-05-25 23:16:29
162400,158238,mystery,2019-05-25 18:32:58
162400,158238,Ryan Gosling,2019-05-25 18:32:17
162400,158238,Shane Black,2019-05-25 18:32:34
162400,1089,dark comedy,2019-05-25 18:37:52
162400,1089,heist,2019-05-25 18:37:13
162400,1089,crime,2019-05-25 22:59:25
162400,1089,Steve Buscemi,2019-05-25 18:37:45
162400,1089,crime gone awry,2019-05-25 22:59:31
162400,1089,undercover cop,2019-05-25 18:37:35
162400,1089,Quentin Tarantino,2019-05-25 18:37:15
162400,1089,undercover,2019-05-25 18:37:23
162400,1089,cult film,2019-05-25 18:38:04
162400,106782,social commentary,2019-05-26 00:14:07
162400,55820,Oscar Nominee: Best Picture,2019-05-25 18:41:25
162400,106782,Amoral,2019-05-26 00:14:23
162400,4995,twist ending,2019-05-26 00:12:02
162400,1288,witty,2019-05-26 00:09:30
162400,4995,Oscar Winner: Best Picture,2019-05-26 00:12:43
162400,4995,Oscar Winner,2019-05-26 00:12:33
162400,4995,psychology,2019-05-26 00:12:50
162400,4995,Oscar Nominee: Best Picture,2019-05-26 00:12:31
162400,4995,mindfuck,2019-05-26 00:13:02
162400,4995,mental illness,2019-05-26 00:12:38
162400,4995,genius,2019-05-26 00:13:12
162400,195497,breaking the fourth wall,2019-05-26 01:57:59
162400,182715,twist ending,2019-05-26 06:57:53
162400,33004,sarcasm,2019-05-26 06:28:19
162400,33004,comedy,2019-05-26 06:28:06
162400,33004,british comedy,2019-05-26 06:28:01
162400,33004,Martin Freeman,2019-05-26 06:28:43
162400,33004,witty,2019-05-26 06:28:33
162400,79702,comedy,2019-05-26 06:36:03
162400,79702,Edgar Wright,2019-05-26 06:35:46
162400,79702,funny,2019-05-26 06:35:55
162400,1288,satire,2019-05-26 00:09:01
162400,1288,mockumentary,2019-05-26 00:08:59
162400,1288,deadpan,2019-05-26 00:09:18
162400,1288,cult film,2019-05-26 00:09:14
162400,8874,satire,2019-05-25 23:38:50
162400,8874,Simon Pegg,2019-05-25 23:38:21
162400,8874,british comedy,2019-05-25 23:38:32
162400,8874,subversive,2019-05-25 23:38:46
162400,8874,dark comedy,2019-05-25 23:38:52
162400,8874,Edgar Wright,2019-05-25 23:38:16
162400,8874,spoof,2019-05-25 23:38:36
162400,8874,black comedy,2019-05-25 23:38:40
162400,182715,Tessa Thompson,2019-05-26 06:56:34
162400,1222,dark,2019-05-26 00:07:57
162400,1222,cinematography,2019-05-26 00:07:50
162400,1222,Stanley Kubrick,2019-05-26 00:07:33
162400,1222,intense,2019-05-26 00:08:26
162400,1222,dialogue,2019-05-26 00:07:51
162400,1222,social commentary,2019-05-26 00:08:06
162400,1288,Rob Reiner,2019-05-26 00:09:11
162400,1288,comedy,2019-05-26 00:09:37
162400,6863,funny,2019-05-26 06:37:58
162400,93510,comedy,2019-05-26 06:47:20
162400,93510,meta,2019-05-26 06:47:15
162400,197711,Jordan Peele,2019-05-26 06:55:55
162400,192245,Drew Goddard,2019-05-26 06:53:33
162400,192245,multiple perspectives,2019-05-26 06:54:58
162400,192245,Chris Hemsworth,2019-05-26 06:54:56
162400,192245,cinematography,2019-05-26 06:55:06
162400,192245,tarantino-esque,2019-05-26 06:53:31
162400,192245,suspense,2019-05-26 06:53:56
162400,192245,secret passage,2019-05-26 06:54:03
162400,106782,anti-hero,2019-05-26 00:15:18
162400,192245,mystery,2019-05-26 06:53:42
162400,192245,Jon Hamm,2019-05-26 06:54:14
162400,192245,thriller,2019-05-26 06:53:49
162400,173925,false identity,2019-05-26 06:51:50
162400,190555,mystery,2019-05-26 06:52:41
162400,173925,Willem Dafoe,2019-05-26 06:51:54
162400,173925,conspiracy,2019-05-26 06:51:56
162400,190555,thriller,2019-05-26 06:52:21
162400,190555,original,2019-05-26 06:52:54
162400,192245,crime,2019-05-26 06:53:58
162400,187601,cerebral,2019-05-26 06:51:08
162400,93510,undercover,2019-05-26 06:47:39
162400,187601,cyber crime,2019-05-26 06:50:51
162400,93510,self-aware,2019-05-26 06:46:59
162400,93510,parody,2019-05-26 06:47:17
162400,93510,undercover cop,2019-05-26 06:47:04
162400,185029,ASL,2019-05-26 06:48:51
162400,197711,plot twist,2019-05-26 06:55:56
162400,197711,symbolism,2019-05-26 06:55:55
162400,197711,thriller,2019-05-26 06:55:56
162400,197711,horror,2019-05-26 06:55:55
162400,197711,ambiguous,2019-05-26 06:55:56
162400,185029,horror,2019-05-26 06:49:07
162400,185029,thriller,2019-05-26 06:48:40
162400,185029,sign language,2019-05-26 06:48:31
162400,185029,original,2019-05-26 06:49:00
162400,185029,suspense,2019-05-26 06:48:38
162400,185029,tension,2019-05-26 06:49:03
162400,187601,dark,2019-05-26 06:50:54
162400,187601,mindfuck,2019-05-26 06:50:30
162400,182715,horror,2019-05-26 06:57:53
162400,190555,immersive,2019-05-26 06:53:01
162400,8874,parody,2019-05-25 23:38:30
162400,176419,unsettling,2019-05-26 06:58:32
162400,189713,undercover,2019-05-25 18:35:50
162400,48516,Matt Damon,2019-05-25 18:36:21
162400,48516,Jack Nicholson,2019-05-25 18:36:27
162400,48516,undercover,2019-05-25 18:36:47
162400,183837,Yorgos Lanthimos,2019-05-25 18:44:06
162400,183837,manipulation,2019-05-25 23:18:03
162400,1258,horror,2019-05-26 00:11:06
162400,183837,Oscar Nominee: Best Picture,2019-05-25 18:44:28
162400,183837,black comedy,2019-05-25 18:44:01
162400,183837,cinematography,2019-05-25 18:44:08
162400,58559,imdb top 250,2019-05-25 23:04:38
162400,58559,dark,2019-05-25 23:04:51
162400,58559,thriller,2019-05-25 23:05:26
162400,58559,heist,2019-05-25 23:05:36
162400,58559,Christopher Nolan,2019-05-25 23:04:28
162400,122914,Fantastic conclusion,2019-05-25 23:06:24
162400,74458,thriller,2019-05-25 23:09:49
162400,189713,Adam Driver,2019-05-25 18:35:45
162400,183869,ari aster,2019-05-25 18:45:07
162400,74458,dark,2019-05-25 23:09:51
162400,176419,symbolism,2019-05-26 06:58:40
162400,1258,dark,2019-05-26 00:10:31
162400,1258,cinematography,2019-05-26 00:10:55
162400,183869,intense,2019-05-25 18:45:14
162400,183869,writing,2019-05-25 18:45:22
162400,183869,original horror,2019-05-25 18:44:54
162400,183869,thriller,2019-05-25 18:45:31
162400,183869,suspense,2019-05-25 18:44:58
162400,183869,cinematography,2019-05-25 18:45:16
162400,183869,mystery,2019-05-25 18:45:00
162400,183869,horror,2019-05-25 18:44:46
162400,1258,claustrophobic,2019-05-26 00:11:20
162400,1258,obsession,2019-05-26 00:11:13
162400,1258,Stephen King,2019-05-26 00:10:50
162400,1258,Jack Nicholson,2019-05-26 00:10:26
162400,1258,imdb top 250,2019-05-26 00:10:42
162400,1258,Stanley Kubrick,2019-05-26 00:10:22
162400,176419,dark,2019-05-26 06:58:20
162400,74458,intense,2019-05-25 23:09:20
162400,1258,mental illness,2019-05-26 00:11:03
162400,1387,horror classic,2019-05-25 23:30:39
162400,1387,practical effects,2019-05-25 23:32:17
162400,74458,cinematography,2019-05-25 23:09:24
162400,1258,disturbing,2019-05-26 00:10:45
162400,106782,intense,2019-05-26 00:13:53
162400,106782,dark comedy,2019-05-26 00:14:57
162400,1258,mindfuck,2019-05-26 00:10:38
162400,1258,suspense,2019-05-26 00:10:33
162400,2657,parody,2019-05-25 23:35:34
162400,2657,cult classic,2019-05-25 23:35:54
162400,1387,tense,2019-05-25 23:30:41
162400,1387,horror,2019-05-25 23:30:43
162400,1387,suspenseful,2019-05-25 23:30:27
162400,1387,suspense,2019-05-25 23:30:59
162400,1387,shark-attacks,2019-05-25 23:30:54
162400,193065,Oscar Nominee: Best Picture,2019-05-25 23:18:43
162400,193065,beautiful cinematography,2019-05-25 23:18:39
162400,2657,homosexuality,2019-05-25 23:35:48
162400,193065,slice of life,2019-05-25 23:19:09
162400,74458,asylum,2019-05-25 23:09:14
162400,74458,mystery,2019-05-25 23:09:30
162400,74458,twist ending,2019-05-25 23:10:14
162400,74458,mindfuck,2019-05-25 23:09:02
162400,74458,Mark Ruffalo,2019-05-25 23:09:53
162400,106782,breaking the fourth wall,2019-05-26 00:15:51
162400,8874,horror comedy,2019-05-25 23:38:28
162400,2657,queer,2019-05-25 23:36:04
162400,193065,cinematography,2019-05-25 23:18:37
162400,182715,cerebral,2019-05-26 06:57:53
162400,2657,horror comedy,2019-05-25 23:35:30
162393,47200,Stupid as Hell,2012-02-18 20:14:05
162393,47200,high octane,2012-02-18 20:14:05
162390,296,exploitation,2015-04-03 20:28:45
162390,296,violent,2015-04-03 20:28:45
162390,296,stylish,2015-04-03 20:28:45
162368,1562,cheesy,2010-06-30 20:04:36
162368,94959,delightful,2013-07-07 20:47:46
162368,2437,Gay Lead Character,2010-06-30 20:09:37
162368,1562,terrible dialogue,2010-06-30 20:05:31
162368,3260,boring,2010-06-30 20:05:55
162368,920,dated,2010-06-30 20:07:19
162368,920,boring,2010-06-30 20:06:50
162368,1183,war,2010-06-30 20:07:48
162368,1183,sentimental,2010-06-30 20:07:44
162368,1183,boring,2010-06-30 20:07:39
162368,2628,Samuel L. Jackson,2010-06-30 20:13:43
162368,107130,doctor who,2015-02-16 06:09:22
162368,2628,space,2010-06-30 20:12:29
162368,2628,fantasy,2010-06-30 20:12:27
162368,2437,queer,2010-06-30 20:09:52
162368,107130,television industry,2015-02-16 06:09:22
162368,107130,bbc,2015-02-16 06:09:22
162368,8783,Atmospheric,2010-07-27 17:52:30
162368,4467,Trilogy of the Imagination,2010-06-30 20:01:46
162368,4467,fantasy,2010-06-30 20:01:31
162368,4467,Eric Idle,2010-06-30 20:01:35
162368,4467,Uma Thurman,2010-06-30 20:01:49
162368,2448,predictable,2010-06-30 20:03:37
162368,2437,topic:Oscar Wilde,2010-06-30 20:09:32
162368,2437,Stephen Fry,2010-06-30 20:09:42
162368,2437,Jude Law,2010-06-30 20:09:45
162368,34405,Whedonesque,2010-07-25 07:02:20
162368,1562,camp,2010-06-30 20:04:29
162368,2628,terrible dialogue,2010-06-30 20:13:12
162368,2628,Star Wars,2010-06-30 20:12:36
162368,2628,sci-fi,2010-06-30 20:12:33
162368,2628,terrible director,2010-06-30 20:13:05
162368,4467,Terry Gilliam,2010-06-30 20:01:26
162345,260,sci-fi,2015-07-06 14:13:46
162345,260,adventure,2015-07-06 14:13:54
162310,167466,Drama,2016-12-27 11:05:47
162310,167466,Musical,2016-12-27 11:05:56
162305,57368,apocalypse,2017-11-13 08:56:28
162297,84772,evolution,2012-06-05 23:25:16
162297,102675,ice-cream,2015-01-16 23:48:29
162297,102675,disturbing,2015-01-16 23:48:12
162297,69448,Kusturica,2010-05-23 23:44:26
162297,296,drugs,2015-01-16 23:32:45
162297,102675,illness,2015-01-16 23:48:40
162297,84772,atheism,2012-06-05 23:25:16
162297,84772,humor,2012-06-05 23:25:16
162297,84772,anti-religion,2012-06-05 23:24:51
162297,84772,aliens,2012-06-05 23:24:51
162297,85056,the dog,2012-06-04 00:27:50
162297,32657,http://www.tu.tv/videos/el-hombre-que-plantaba-arboles,2010-04-19 21:47:00
162297,296,violence,2015-01-16 23:32:45
162297,296,quotes,2015-01-16 23:32:45
162297,63062,angelina jolie,2008-12-26 11:37:31
162296,260,scifi cult,2015-09-24 21:20:32
162296,260,Science Fiction,2015-09-24 21:20:22
162295,56757,Musical,2008-03-28 18:34:41
162295,37729,music,2008-03-28 18:28:05
162295,54272,animation,2008-03-28 18:35:11
162295,551,gothic,2008-03-28 18:27:39
