userId,movieId,tagName,timestampTag
424,147,Leonardo DiCaprio,2016-03-13 20:40:25
424,147,Mark Wahlberg,2016-03-13 20:40:24
424,175,controversial,2016-03-13 20:41:05
424,175,New York City,2016-03-13 20:41:11
424,175,Nudity (Full Frontal),2016-03-13 20:41:08
424,223,cynical,2016-03-13 04:41:06
424,223,hilarious,2016-03-13 04:41:26
424,223,independent film,2016-03-13 04:41:24
424,223,quirky,2016-03-13 04:41:13
424,223,witty,2016-03-13 04:41:20
424,260,classic sci-fi,2016-03-13 20:26:12
424,260,sci-fi,2016-03-13 20:26:06
424,260,space adventure,2016-03-13 20:26:10
424,260,Star Wars,2016-03-13 20:26:15
424,288,brutality,2016-03-13 05:16:24
424,288,controversial,2016-03-13 05:16:35
424,288,dark comedy,2016-03-13 05:16:20
424,288,psychedelic,2016-03-13 05:16:31
424,288,satire,2016-03-13 05:16:38
424,288,stylized,2016-03-13 05:16:29
424,296,cult film,2016-03-13 04:49:06
424,296,drugs,2016-03-13 04:49:10
424,296,Quentin Tarantino,2016-03-13 04:49:01
424,296,Tarantino,2016-03-13 04:49:17
424,364,soundtrack,2016-03-13 05:04:57
424,527,thought-provoking,2016-03-13 20:30:41
424,541,sci-fi,2016-03-13 20:28:38
424,589,apocalypse,2016-03-13 04:54:14
424,589,Arnold Schwarzenegger,2016-03-13 04:54:01
424,589,nuclear war,2016-03-13 04:54:21
424,589,sci-fi,2016-03-13 04:54:07
424,589,Suspense,2016-03-13 04:54:24
424,589,time travel,2016-03-13 04:54:03
424,608,based on a true story,2016-03-13 20:28:02
424,608,dark comedy,2016-03-13 20:27:50
424,608,KIDNAPPING,2016-03-13 20:27:57
424,608,Steve Buscemi,2016-03-13 20:27:45
424,628,edward norton,2016-03-13 04:36:14
424,628,psychology,2016-03-13 04:36:16
424,628,suspense,2016-03-13 04:36:22
424,628,thought-provoking,2016-03-13 04:36:20
424,628,twist ending,2016-03-13 04:36:11
435,750,dark comedy,2013-04-23 00:14:04
474,1,pixar,2006-01-14 02:47:05
474,2,game,2006-01-16 01:39:12
474,5,pregnancy,2006-01-16 01:11:43
474,5,remake,2006-01-16 01:11:43
474,7,remake,2006-01-16 01:40:42
474,11,politics,2006-01-16 01:28:24
474,11,president,2006-01-16 01:28:24
474,14,politics,2006-01-16 01:40:23
474,14,president,2006-01-16 01:40:23
474,16,Mafia,2006-01-13 19:47:20
474,17,Jane Austen,2006-01-13 19:39:13
474,21,Hollywood,2006-01-14 02:36:18
474,22,serial killer,2006-01-16 01:38:16
474,25,alcoholism,2006-01-24 21:19:15
474,26,Shakespeare,2006-01-24 21:20:03
474,28,In Netflix queue,2006-01-14 01:25:42
474,28,Jane Austen,2006-01-13 19:20:37
474,29,kidnapping,2006-01-24 21:17:53
474,31,high school,2006-01-16 01:38:22
474,31,teacher,2006-01-16 01:38:22
474,32,time travel,2006-01-14 02:47:06
474,34,Animal movie,2006-01-13 19:35:56
474,34,pigs,2006-01-14 02:20:37
474,36,death penalty,2006-01-14 01:32:43
474,36,Nun,2006-01-13 22:27:07
474,38,twins,2006-01-16 01:09:20
474,39,Emma,2006-01-24 21:18:12
474,39,Jane Austen,2006-01-24 21:18:12
474,40,In Netflix queue,2006-01-14 01:28:27
474,40,South Africa,2006-01-14 01:28:27
474,41,Shakespeare,2006-01-24 21:20:46
474,43,England,2006-01-24 21:20:40
474,45,Journalism,2006-01-14 02:47:06
474,46,wedding,2006-01-16 01:38:59
474,47,serial killer,2006-01-14 02:40:52
474,50,heist,2006-01-14 02:47:06
474,52,adoption,2006-01-14 02:38:35
474,52,prostitution,2006-01-14 02:39:31
474,58,writing,2006-01-24 21:20:13
474,62,music,2006-01-16 01:29:17
474,92,Jekyll and Hyde,2006-01-24 21:19:34
474,96,theater,2006-01-24 21:18:57
474,101,crime,2006-01-24 21:17:40
474,104,golf,2006-01-16 01:13:34
474,107,muppets,2006-01-16 01:39:33
474,110,Scotland,2006-01-13 19:36:14
474,111,assassination,2006-01-14 02:41:53
474,116,Holocaust,2006-01-23 18:19:58
474,122,dating,2006-01-16 01:07:59
474,140,journalism,2006-01-16 01:30:31
474,150,moon,2006-01-14 02:20:34
474,150,NASA,2006-01-13 19:36:17
474,150,space,2006-01-14 02:20:33
474,153,superhero,2006-01-16 01:37:33
474,160,Michael Crichton,2006-01-16 01:08:46
474,161,submarine,2006-01-24 21:18:17
474,162,In Netflix queue,2006-01-14 01:27:18
474,185,computers,2006-01-16 01:40:04
474,199,Made me cry,2006-01-14 01:45:24
474,215,generation X,2006-01-23 18:20:10
474,216,school,2006-01-16 01:07:55
474,222,Ireland,2006-01-13 19:47:24
474,223,generation X,2006-01-24 21:18:00
474,224,mental illness,2006-01-24 21:18:36
474,224,psychology,2006-01-24 21:18:36
474,230,Stephen King,2006-01-24 21:18:26
474,232,In Netflix queue,2006-01-14 01:10:27
474,235,movie business,2006-01-13 19:47:31
474,237,basketball,2006-01-24 21:18:48
474,237,France,2006-01-24 21:18:48
474,237,infertility,2006-01-24 21:18:48
474,246,basketball,2006-01-20 19:19:40
474,247,Australia,2006-01-13 19:47:46
474,249,Beethoven,2006-01-13 19:47:52
474,252,Einstein,2006-01-16 01:13:41
474,257,court,2006-01-16 01:39:15
474,260,darth vader,2006-01-14 02:41:34
474,260,luke skywalker,2006-01-14 02:41:36
474,260,space opera,2006-01-14 02:41:44
474,261,Louisa May Alcott,2006-01-13 19:48:08
474,262,England,2006-01-14 02:36:43
474,262,Girl Power,2006-01-14 02:36:43
474,262,India,2006-01-14 02:36:43
474,272,England,2006-01-24 21:19:26
474,272,mental illness,2006-01-24 21:19:26
474,277,Christmas,2006-01-16 01:13:47
474,279,In Netflix queue,2006-01-14 01:29:19
474,280,prison,2006-01-16 01:39:45
474,282,disability,2006-01-16 01:39:54
474,282,twins,2006-01-16 01:39:54
474,290,In Netflix queue,2006-01-14 01:25:07
474,293,hit men,2006-01-24 21:20:19
474,296,hit men,2006-01-14 02:16:41
474,300,TV,2006-01-14 02:39:36
474,307,Death,2006-01-14 01:44:47
474,308,marriage,2006-01-14 02:47:07
474,316,time travel,2006-01-24 21:21:13
474,317,Christmas,2006-01-16 01:14:07
474,318,prison,2006-01-14 02:17:40
474,318,Stephen King,2006-01-13 19:39:31
474,318,wrongful imprisonment,2006-01-14 02:17:44
474,326,In Netflix queue,2006-01-14 01:23:17
474,329,Enterprise,2006-01-14 02:41:31
474,337,mental illness,2006-01-14 02:47:08
474,338,serial killer,2006-01-16 01:41:02
474,339,coma,2006-01-24 21:23:01
474,342,Australia,2006-01-24 21:19:53
474,342,weddings,2006-01-24 21:19:53
474,345,cross dressing,2006-01-23 18:19:41
474,345,men in drag,2006-01-23 18:19:41
474,345,remade,2006-01-23 18:19:41
474,349,Tom Clancy,2006-01-13 19:36:01
474,350,John Grisham,2006-01-16 01:38:02
474,351,interracial romance,2006-01-16 01:13:28
474,356,shrimp,2006-01-16 01:38:39
474,356,Vietnam,2006-01-16 01:38:39
474,357,wedding,2006-01-16 01:38:47
474,361,gambling,2006-01-24 21:19:11
474,363,Holocaust,2006-01-14 01:28:43
474,363,In Netflix queue,2006-01-14 01:28:43
474,364,Disney,2006-01-13 19:35:59
474,371,journalism,2006-01-16 01:40:29
474,377,bus,2006-01-14 02:41:16
474,380,spies,2006-01-14 02:47:06
474,381,alcoholism,2006-01-16 01:30:43
474,412,Edith Wharton,2006-01-13 19:47:13
474,421,horses,2006-01-23 18:20:15
474,425,mental illness,2006-01-23 18:20:34
474,425,Oscar (Best Actress),2006-01-23 18:20:34
474,440,President,2006-01-13 22:28:49
474,454,John Grisham,2006-01-13 19:47:38
474,457,based on a TV show,2006-01-20 19:18:37
474,471,hula hoop,2006-01-16 01:39:07
474,474,assassination,2006-01-24 21:19:03
474,475,Ireland,2006-01-13 19:47:57
474,477,biopic,2006-01-24 21:22:56
474,480,Dinosaur,2006-01-14 01:42:01
474,488,Japan,2006-01-16 01:39:30
474,488,sexuality,2006-01-16 01:39:30
474,497,Shakespeare,2006-01-13 19:39:03
474,500,cross dressing,2006-01-16 01:29:19
474,500,divorce,2006-01-16 01:29:21
474,500,men in drag,2006-01-16 01:29:27
474,508,AIDs,2006-01-16 01:40:34
474,513,radio,2006-01-24 21:20:37
474,513,show business,2006-01-24 21:20:37
474,515,Butler,2006-01-14 01:36:39
474,515,Housekeeper,2006-01-14 01:36:39
474,516,military,2006-01-16 01:17:30
474,522,Australia,2006-01-24 21:21:00
474,522,racism,2006-01-24 21:21:00
474,522,violence,2006-01-24 21:21:00
474,524,football,2006-01-16 01:30:02
474,527,Holocaust,2006-01-13 19:36:10
474,529,chess,2006-01-13 19:48:25
474,531,In Netflix queue,2006-01-14 01:24:56
474,534,C.S. Lewis,2006-01-13 19:39:23
474,535,large cast,2006-01-14 02:41:11
474,538,race,2006-01-24 21:21:05
474,539,Empire State Building,2006-01-14 01:44:01
474,541,robots,2006-01-16 01:37:44
474,543,beat poetry,2006-01-14 01:44:17
474,551,Christmas,2006-01-16 01:40:15
474,551,Halloween,2006-01-16 01:40:15
474,556,politics,2006-01-16 01:41:06
474,562,adolescence,2006-01-14 02:47:07
474,586,christmas,2006-01-16 01:16:22
474,587,overrated,2006-01-13 19:35:51
474,588,Disney,2006-01-13 19:36:11
474,589,robots,2006-01-14 02:41:57
474,590,American Indians,2006-01-13 19:36:16
474,590,Native Americans,2006-01-13 19:36:16
474,592,superhero,2006-01-14 02:36:04
474,593,Hannibal Lector,2006-01-13 19:36:22
474,594,Disney,2006-01-16 01:40:48
474,595,Disney,2006-01-13 19:36:03
474,596,Disney,2006-01-16 01:17:04
474,597,prostitution,2006-01-14 02:38:44
474,608,Coen Brothers,2006-01-13 19:36:08
474,616,Disney,2006-01-23 18:20:01
474,628,priest,2006-01-16 01:44:44
474,638,babies,2006-01-16 01:43:18
474,647,Gulf War,2006-01-16 01:41:58
474,648,based on a TV show,2006-01-24 21:19:44
474,668,India,2006-01-24 21:20:07
474,670,India,2006-01-13 19:42:00
474,671,spoof,2006-01-24 21:19:57
474,673,Bugs Bunny,2006-01-16 01:12:58
474,708,Veterinarian,2006-01-14 01:45:07
474,720,Aardman,2006-01-14 02:47:08
474,728,In Netflix queue,2006-01-14 01:28:16
474,733,Alcatraz,2006-01-14 02:40:18
474,736,Disaster,2006-01-13 19:36:00
474,745,Aardman,2006-01-14 02:47:07
474,748,aliens,2006-01-24 21:23:40
474,750,Atomic bomb,2006-01-14 01:41:28
474,778,drug abuse,2006-01-13 22:31:30
474,780,aliens,2006-01-14 02:36:21
474,800,In Netflix queue,2006-01-14 01:26:14
474,805,John Grisham,2006-01-16 01:46:09
474,818,based on a TV show,2006-01-16 01:46:36
474,830,adultery,2006-01-16 01:15:23
474,832,kidnapping,2006-01-16 01:17:22
474,838,Jane Austen,2006-01-16 01:42:28
474,852,golf,2006-01-16 01:17:42
474,858,Mafia,2006-01-13 19:35:55
474,892,Shakespeare,2006-01-16 01:46:28
474,898,divorce,2006-01-14 02:38:42
474,899,movie business,2006-01-13 19:48:33
474,900,France,2006-01-24 21:23:29
474,902,Capote,2006-01-24 21:24:09
474,903,falling,2006-01-14 02:20:55
474,904,voyeurism,2006-01-14 02:39:40
474,905,Screwball,2006-01-14 01:34:59
474,906,Brooch,2006-01-13 22:27:11
474,907,divorce,2006-01-16 01:43:00
474,908,Mount Rushmore,2006-01-24 21:26:08
474,909,adultery,2006-01-14 02:36:02
474,910,men in drag,2006-01-13 22:31:21
474,911,heist,2006-01-26 20:19:40
474,912,start of a beautiful friendship,2006-01-14 01:31:59
474,913,statue,2006-01-14 02:37:09
474,914,George Bernard Shaw,2006-01-14 01:42:53
474,915,rich guy - poor girl,2006-01-14 02:40:49
474,916,Italy,2006-01-14 02:40:29
474,916,royalty,2006-01-14 02:40:29
474,918,1900s,2006-01-24 21:25:49
474,919,Dorothy,2006-01-14 02:21:10
474,919,Toto,2006-01-14 02:21:10
474,920,Civil War,2006-01-16 01:15:45
474,921,television,2006-01-16 01:44:17
474,922,movies,2006-01-14 02:56:46
474,923,Rosebud,2006-01-14 01:41:08
474,924,Hal,2006-01-15 23:33:55
474,924,space,2006-01-15 23:33:55
474,926,Hollywood,2006-01-14 01:40:21
474,927,divorce,2006-01-15 23:35:40
474,928,Mrs. DeWinter,2006-01-14 01:36:30
474,929,Europe,2006-02-20 13:24:47
474,929,journalism,2006-02-20 13:24:47
474,929,war,2006-02-20 13:24:47
474,930,assassination,2006-01-14 02:50:35
474,931,amnesia,2006-01-24 21:26:39
474,934,wedding,2006-01-16 01:42:47
474,936,Cold War,2006-01-17 18:07:08
474,936,Russia,2006-01-17 18:07:08
474,938,prostitution,2006-01-16 01:28:57
474,940,swashbuckler,2006-01-24 21:23:18
474,941,swashbuckler,2006-01-24 21:25:43
474,943,ghosts,2006-01-26 20:21:18
474,944,Shangri-La,2006-01-14 02:50:08
474,945,Astaire and Rogers,2006-01-13 19:41:41
474,947,butler,2006-01-17 18:04:56
474,947,homeless,2006-01-17 18:04:56
474,947,screwball,2006-01-17 18:05:03
474,948,oil,2006-01-14 02:48:58
474,950,Nick and Nora Charles,2006-01-14 01:09:54
474,951,Screwball,2006-01-14 01:41:46
474,952,race,2006-01-16 01:41:25
474,953,Christmas,2006-01-24 21:25:27
474,954,Politics,2006-01-14 01:42:36
474,955,leopard,2006-01-15 23:34:12
474,955,screwball,2006-01-15 23:34:12
474,956,adoption,2006-01-14 02:50:58
474,965,fugitive,2006-01-14 02:47:41
474,968,zombies,2006-01-13 19:49:47
474,969,missionary,2006-01-14 01:30:49
474,970,crime,2006-01-26 20:19:30
474,971,Tennessee Williams,2006-01-24 21:24:30
474,973,journalism,2006-01-26 20:22:36
474,976,Hemingway,2006-01-16 01:42:42
474,986,Animal movie,2006-01-13 19:49:15
474,991,Ireland,2006-01-16 01:43:41
474,994,food,2006-01-24 21:23:52
477,32,Brad Pitt,2009-05-16 17:18:30
477,32,Bruce Willis,2009-05-16 17:18:26
477,32,mindfuck,2009-05-16 17:18:41
477,32,Post apocalyptic,2009-05-16 17:18:20
477,32,post-apocalyptic,2009-05-16 17:18:20
477,32,remake,2009-05-16 17:18:35
477,32,time travel,2009-05-16 17:18:24
477,32,twist ending,2009-05-16 17:18:22
477,34,villain nonexistent or not needed for good story,2009-06-12 06:24:05
477,104,Adam Sandler,2009-06-12 06:21:31
477,216,Adam Sandler,2009-06-12 06:21:58
477,216,stop looking at me swan,2009-06-12 06:22:06
477,318,Morgan Freeman,2009-06-09 16:47:56
477,541,androids,2010-01-06 16:36:04
477,541,artificial intelligence,2010-01-06 16:36:09
477,541,atmospheric,2010-01-06 16:36:08
477,541,cyberpunk,2010-01-06 16:36:10
477,541,future,2010-01-06 16:36:12
477,541,mindfuck,2010-01-06 16:36:18
477,541,Philip K. Dick,2010-01-06 16:36:16
477,589,Scifi masterpiece,2008-01-24 09:21:14
477,593,disturbing,2009-05-04 00:19:19
477,593,drama,2009-05-04 00:19:51
477,593,gothic,2009-05-04 00:19:38
477,593,psychology,2009-05-04 00:19:27
477,593,suspense,2009-05-04 00:19:49
477,733,Michael Bay,2009-05-10 07:00:58
477,733,terrorism,2009-05-10 07:00:53
477,750,black comedy,2009-05-16 17:29:19
477,750,dark comedy,2009-05-16 17:29:13
477,750,satire,2009-05-16 17:29:11
477,832,GIVE ME BACK MY SON!,2010-03-29 03:17:16
477,832,It was melodramatic and kind of dumb,2010-03-29 03:17:13
477,832,Mel Gibson,2010-03-29 03:17:09
477,903,Alfred Hitchcock,2009-05-17 16:18:45
477,903,Atmospheric,2009-05-17 16:18:55
477,903,imdb top 250,2009-05-17 16:18:37
477,903,James Stewart,2009-05-17 16:18:32
477,904,imdb top 250,2009-05-17 16:17:57
477,904,James Stewart,2009-05-17 16:17:36
477,904,mystery,2009-05-17 16:17:44
477,904,photographer,2009-05-17 16:17:48
477,904,photography,2009-05-17 16:17:50
477,908,Alfred Hitchcock,2009-05-17 16:18:17
477,908,imdb top 250,2009-05-17 16:18:20
477,922,eerie,2009-06-15 01:41:38
477,922,movie business,2009-06-15 01:41:29
513,750,purity of essence,2006-10-04 16:47:36
513,750,Slim Pickens,2006-10-04 16:47:36
533,356,bubba gump shrimp,2015-02-24 04:57:46
533,356,lieutenant dan,2015-02-24 04:57:46
533,356,stupid is as stupid does,2015-02-24 04:57:46
537,527,based on a true story,2015-02-17 03:01:12
537,527,biography,2015-02-17 03:01:52
537,527,disturbing,2015-02-17 03:01:53
537,527,holocaust,2015-02-17 03:01:50
567,1,fun,2018-05-02 18:33:33
567,101,off-beat comedy,2018-05-02 18:53:36
567,101,quirky,2018-05-02 18:53:34
567,308,cynical,2018-05-02 19:03:18
567,356,bittersweet,2018-05-02 18:59:05
567,356,emotional,2018-05-02 18:58:57
567,356,heartwarming,2018-05-02 18:59:01
567,356,touching,2018-05-02 18:58:59
567,541,atmospheric,2018-05-02 18:43:10
567,541,dreamlike,2018-05-02 18:43:08
567,541,existentialism,2018-05-02 18:43:03
567,541,philosophical,2018-05-02 18:43:06
567,750,black comedy,2018-05-02 19:02:07
567,750,dark comedy,2018-05-02 19:02:04
567,750,Quirky,2018-05-02 19:02:09
573,248,bad,2007-08-08 16:05:45
573,248,Sinbad,2007-08-08 16:05:45
573,413,Comedy,2007-08-08 16:00:56
573,540,bad,2007-08-08 16:01:37
573,707,bad,2007-08-08 16:01:42
573,836,seen at the cinema,2007-08-08 16:02:24
599,293,Action,2017-06-26 05:49:02
599,293,assassin,2017-06-26 05:48:26
599,293,assassination,2017-06-26 05:49:52
599,293,assassins,2017-06-26 05:49:44
599,293,awkward romance,2017-06-26 05:49:27
599,293,corruption,2017-06-26 05:49:15
599,293,crime,2017-06-26 05:49:01
599,293,disturbing,2017-06-26 05:49:04
599,293,drama,2017-06-26 05:49:09
599,293,French,2017-06-26 05:49:10
599,293,friendship,2017-06-26 05:48:59
599,293,Gary Oldman,2017-06-26 05:48:50
599,293,great acting,2017-06-26 05:48:48
599,293,Guns,2017-06-26 05:49:39
599,293,hit men,2017-06-26 05:49:25
599,293,hitman,2017-06-26 05:48:33
599,293,humorous,2017-06-26 05:49:37
599,293,imdb top 250,2017-06-26 05:49:35
599,293,Jean Reno,2017-06-26 05:48:41
599,293,Lolita theme,2017-06-26 05:49:48
599,293,loneliness,2017-06-26 05:49:46
599,293,love story,2017-06-26 05:48:52
599,293,Luc Besson,2017-06-26 05:48:57
599,293,Natalie Portman,2017-06-26 05:48:46
599,293,organized crime,2017-06-26 05:49:12
599,293,police,2017-06-26 05:49:41
599,293,police corruption,2017-06-26 05:49:19
599,293,quirky,2017-06-26 05:48:55
599,293,sniper,2017-06-26 05:49:42
599,293,tense,2017-06-26 05:49:50
599,293,touching,2017-06-26 05:49:07
599,293,unique,2017-06-26 05:49:17
599,296,1990s,2017-06-26 05:55:37
599,296,achronological,2017-06-26 05:54:35
599,296,action,2017-06-26 05:52:36
599,296,action packed,2017-06-26 05:55:35
599,296,aggressive,2017-06-26 05:55:33
599,296,amazing,2017-06-26 05:57:58
599,296,amazing dialogues,2017-06-26 05:54:33
599,296,anthology,2017-06-26 05:55:31
599,296,assassin,2017-06-26 05:53:02
599,296,atmospheric,2017-06-26 05:52:56
599,296,AWESOME,2017-06-26 05:55:59
599,296,bad ass,2017-06-26 05:54:31
599,296,bad language,2017-06-26 05:54:29
599,296,bad-ass,2017-06-26 05:57:56
599,296,bible,2017-06-26 05:57:55
599,296,biblical references,2017-06-26 05:55:29
599,296,big boys with guns,2017-06-26 05:57:53
599,296,big name actors,2017-06-26 05:57:51
599,296,Black comedy,2017-06-26 05:52:30
599,296,black humor,2017-06-26 05:54:41
599,296,black humour,2017-06-26 05:57:50
599,296,blood,2017-06-26 05:54:08
599,296,blood splatters,2017-06-26 05:54:27
599,296,bloody,2017-06-26 05:53:51
599,296,bruce willis,2017-06-26 05:52:32
599,296,brutality,2017-06-26 05:55:43
599,296,casual violence,2017-06-26 05:57:49
599,296,character development,2017-06-26 05:55:27
599,296,characters,2017-06-26 05:54:26
599,296,classic,2017-06-26 05:52:40
599,296,classic movie,2017-06-26 05:57:47
599,296,coke,2017-06-26 05:57:46
599,296,comedy,2017-06-26 05:52:58
599,296,conversation,2017-06-26 05:55:24
599,296,cool,2017-06-26 05:53:25
599,296,cool style,2017-06-26 05:57:44
599,296,crime,2017-06-26 05:52:33
599,296,crime scene scrubbing,2017-06-26 05:57:43
599,296,cult,2017-06-26 05:53:11
599,296,cult classic,2017-06-26 05:55:22
599,296,cult film,2017-06-26 05:52:25
599,296,dance,2017-06-26 05:57:41
599,296,dancing,2017-06-26 05:54:24
599,296,dark,2017-06-26 05:53:24
599,296,dark comedy,2017-06-26 05:52:19
599,296,dark humor,2017-06-26 05:53:05
599,296,dialogue,2017-06-26 05:53:15
599,296,different,2017-06-26 05:57:40
599,296,diner,2017-06-26 05:57:38
599,296,disjointed timeline,2017-06-26 05:54:04
599,296,disturbing,2017-06-26 05:55:21
599,296,drama,2017-06-26 05:56:01
599,296,drug overdose,2017-06-26 05:57:36
599,296,drugs,2017-06-26 05:52:28
599,296,drugs & music,2017-06-26 05:57:35
599,296,ensemble cast,2017-06-26 05:53:39
599,296,entertaining,2017-06-26 05:55:19
599,296,entirely dialogue,2017-06-26 05:53:49
599,296,episodic,2017-06-26 05:55:17
599,296,exciting,2017-06-26 05:53:47
599,296,fast paced,2017-06-26 05:53:56
599,296,fast-paced,2017-06-26 05:55:15
599,296,film noir,2017-06-26 05:57:33
599,296,film-noir,2017-06-26 05:57:02
599,296,foul language,2017-06-26 05:58:06
599,296,fun,2017-06-26 05:53:41
599,296,funny,2017-06-26 05:53:03
599,296,gangster,2017-06-26 05:53:09
599,296,gangsters,2017-06-26 05:53:26
599,296,genius,2017-06-26 05:56:29
599,296,golden watch,2017-06-26 05:55:13
599,296,good dialogue,2017-06-26 05:52:52
599,296,good music,2017-06-26 05:53:16
599,296,gore,2017-06-26 05:55:11
599,296,great acting,2017-06-26 05:55:09
599,296,great dialogue,2017-06-26 05:53:22
599,296,great soundtrack,2017-06-26 05:53:00
599,296,gritty,2017-06-26 05:53:46
599,296,guns,2017-06-26 05:54:10
599,296,Harvey Keitel,2017-06-26 05:58:04
599,296,heroin,2017-06-26 05:54:43
599,296,Highly quotable,2017-06-26 05:53:20
599,296,hit men,2017-06-26 05:53:32
599,296,hitman,2017-06-26 05:55:05
599,296,homosexuality,2017-06-26 05:56:02
599,296,humour,2017-06-26 05:56:04
599,296,iconic,2017-06-26 05:54:48
599,296,imdb top 250,2017-06-26 05:53:08
599,296,innovative,2017-06-26 05:54:50
599,296,intellectual,2017-06-26 05:56:05
599,296,intelligent,2017-06-26 05:54:22
599,296,intense,2017-06-26 05:53:31
599,296,interesting,2017-06-26 05:55:41
599,296,intertwining storylines,2017-06-26 05:54:20
599,296,interwoven storylines,2017-06-26 05:56:07
599,296,ironic,2017-06-26 05:54:51
599,296,irony,2017-06-26 05:54:18
599,296,John Travolta,2017-06-26 05:52:54
599,296,killer-as-protagonist,2017-06-26 05:54:54
599,296,los angeles,2017-06-26 05:56:09
599,296,Mafia,2017-06-26 05:53:34
599,296,masterpiece,2017-06-26 05:52:51
599,296,meaningless violence,2017-06-26 05:56:11
599,296,milkshake,2017-06-26 05:56:12
599,296,mobster,2017-06-26 05:56:14
599,296,mobsters,2017-06-26 05:56:15
599,296,monologue,2017-06-26 05:56:17
599,296,motherfucker,2017-06-26 05:54:57
599,296,multiple stories,2017-06-26 05:54:58
599,296,multiple storylines,2017-06-26 05:52:23
599,296,neo-noir,2017-06-26 05:54:46
599,296,noir,2017-06-26 05:53:28
599,296,non-linear,2017-06-26 05:52:47
599,296,non-linear timeline,2017-06-26 05:56:18
599,296,nonlinear,2017-06-26 05:52:21
599,296,nonlinear narrative,2017-06-26 05:54:17
599,296,nonlinear storyline,2017-06-26 05:56:20
599,296,nonlinear timeline,2017-06-26 05:56:21
599,296,notable soundtrack,2017-06-26 05:53:13
599,296,offensive,2017-06-26 05:56:23
599,296,organised crime,2017-06-26 05:56:25
599,296,organized crime,2017-06-26 05:52:43
599,296,original,2017-06-26 05:54:39
599,296,original plot,2017-06-26 05:54:15
599,296,out of order,2017-06-26 05:56:26
599,296,Palme d'Or,2017-06-26 05:58:10
599,296,parody,2017-06-26 05:56:31
599,296,philosophical,2017-06-26 05:55:00
599,296,pop culture references,2017-06-26 05:54:38
599,296,psychological,2017-06-26 05:56:33
599,296,pulp,2017-06-26 05:54:44
