user_id,movie_id,rating,timestamp_rating
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162440,318,4.0,2019-07-05 20:05:35
162423,79091,4.0,2015-09-09 15:42:44
162423,79091,4.0,2015-09-09 15:42:44
162400,46578,5.0,2019-05-25 18:14:26
162400,46578,5.0,2019-05-25 18:14:26
162400,5445,5.0,2019-05-25 18:15:34
162400,5445,5.0,2019-05-25 18:15:34
162400,5445,5.0,2019-05-25 18:15:34
162400,5445,5.0,2019-05-25 18:15:34
162400,46578,5.0,2019-05-25 18:14:26
162400,46578,5.0,2019-05-25 18:14:26
162400,46578,5.0,2019-05-25 18:14:26
162400,593,5.0,2019-05-25 18:11:34
162400,593,5.0,2019-05-25 18:11:34
162400,177651,5.0,2019-05-25 18:14:37
162400,55820,5.0,2019-05-25 18:15:19
162400,177651,5.0,2019-05-25 18:14:37
162400,177651,5.0,2019-05-25 18:14:37
162400,152077,5.0,2019-05-25 18:14:51
162400,152077,5.0,2019-05-25 18:14:51
162400,55820,5.0,2019-05-25 18:15:19
162400,55820,5.0,2019-05-25 18:15:19
162400,5445,5.0,2019-05-25 18:15:34
162400,593,5.0,2019-05-25 18:11:34
162400,55820,5.0,2019-05-25 18:15:19
162400,55820,5.0,2019-05-25 18:15:19
162400,46578,5.0,2019-05-25 18:14:26
162400,55820,5.0,2019-05-25 18:15:19
162400,148626,5.0,2019-05-25 18:11:49
162400,148626,5.0,2019-05-25 18:11:49
162400,148626,5.0,2019-05-25 18:11:49
162400,148626,5.0,2019-05-25 18:11:49
162400,152077,5.0,2019-05-25 18:14:51
162400,152077,5.0,2019-05-25 18:14:51
162400,148626,5.0,2019-05-25 18:11:49
162400,148626,5.0,2019-05-25 18:11:49
162400,148626,5.0,2019-05-25 18:11:49
162400,148626,5.0,2019-05-25 18:11:49
162400,593,5.0,2019-05-25 18:11:34
162400,46578,5.0,2019-05-25 18:14:26
162400,46578,5.0,2019-05-25 18:14:26
162400,152077,5.0,2019-05-25 18:14:51
162400,46578,5.0,2019-05-25 18:14:26
162400,152077,5.0,2019-05-25 18:14:51
162400,152077,5.0,2019-05-25 18:14:51
162400,55820,5.0,2019-05-25 18:15:19
162400,152077,5.0,2019-05-25 18:14:51
162400,46578,5.0,2019-05-25 18:14:26
162400,55820,5.0,2019-05-25 18:15:19
162400,46578,5.0,2019-05-25 18:14:26
162400,176419,3.0,2019-05-26 06:58:03
162400,4963,5.0,2019-05-25 18:16:00
162400,115713,5.0,2019-05-25 18:23:28
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,184399,4.5,2019-05-25 18:23:25
162400,184399,4.5,2019-05-25 18:23:25
162400,184399,4.5,2019-05-25 18:23:25
162400,184399,4.5,2019-05-25 18:23:25
162400,184399,4.5,2019-05-25 18:23:25
162400,184399,4.5,2019-05-25 18:23:25
162400,115713,5.0,2019-05-25 18:23:28
162400,4963,5.0,2019-05-25 18:16:00
162400,115713,5.0,2019-05-25 18:23:28
162400,115713,5.0,2019-05-25 18:23:28
162400,115713,5.0,2019-05-25 18:23:28
162400,115713,5.0,2019-05-25 18:23:28
162400,115713,5.0,2019-05-25 18:23:28
162400,115713,5.0,2019-05-25 18:23:28
162400,2288,4.0,2019-05-25 18:23:42
162400,2288,4.0,2019-05-25 18:23:42
162400,2288,4.0,2019-05-25 18:23:42
162400,2288,4.0,2019-05-25 18:23:42
162400,2288,4.0,2019-05-25 18:23:42
162400,2288,4.0,2019-05-25 18:23:42
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,4963,5.0,2019-05-25 18:16:00
162400,164179,5.0,2019-05-25 18:17:29
162400,164179,5.0,2019-05-25 18:17:29
162400,593,5.0,2019-05-25 18:11:34
162400,164179,5.0,2019-05-25 18:17:29
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,48780,4.5,2019-05-25 18:17:33
162400,296,4.0,2019-05-25 18:18:53
162400,296,4.0,2019-05-25 18:18:53
162400,593,5.0,2019-05-25 18:11:34
162400,51540,5.0,2019-05-25 18:07:52
162400,593,5.0,2019-05-25 18:11:34
162400,104879,5.0,2019-05-25 18:07:13
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,104879,5.0,2019-05-25 18:07:13
162400,104879,5.0,2019-05-25 18:07:13
162400,104879,5.0,2019-05-25 18:07:13
162400,104879,5.0,2019-05-25 18:07:13
162400,104879,5.0,2019-05-25 18:07:13
162400,51540,5.0,2019-05-25 18:07:52
162400,104879,5.0,2019-05-25 18:07:13
162400,104879,5.0,2019-05-25 18:07:13
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,608,5.0,2019-05-25 18:07:29
162400,171763,5.0,2019-05-25 18:07:05
162400,171763,5.0,2019-05-25 18:07:05
162400,88129,5.0,2019-05-25 18:06:57
162400,88129,5.0,2019-05-25 18:06:57
162400,176419,3.0,2019-05-26 06:58:03
162400,174727,5.0,2019-05-25 18:06:36
162400,174727,5.0,2019-05-25 18:06:36
162400,174727,5.0,2019-05-25 18:06:36
162400,174727,5.0,2019-05-25 18:06:36
162400,174727,5.0,2019-05-25 18:06:36
162400,174727,5.0,2019-05-25 18:06:36
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,115569,5.0,2019-05-25 18:06:48
162400,88129,5.0,2019-05-25 18:06:57
162400,88129,5.0,2019-05-25 18:06:57
162400,88129,5.0,2019-05-25 18:06:57
162400,88129,5.0,2019-05-25 18:06:57
162400,88129,5.0,2019-05-25 18:06:57
162400,51540,5.0,2019-05-25 18:07:52
162400,106782,5.0,2019-05-25 18:24:59
162400,593,5.0,2019-05-25 18:11:34
162400,51255,5.0,2019-05-25 18:10:52
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,51255,5.0,2019-05-25 18:10:52
162400,51255,5.0,2019-05-25 18:10:52
162400,51540,5.0,2019-05-25 18:07:52
162400,51255,5.0,2019-05-25 18:10:52
162400,51255,5.0,2019-05-25 18:10:52
162400,51255,5.0,2019-05-25 18:10:52
162400,51255,5.0,2019-05-25 18:10:52
162400,51255,5.0,2019-05-25 18:10:52
162400,51255,5.0,2019-05-25 18:10:52
162400,593,5.0,2019-05-25 18:11:34
162400,593,5.0,2019-05-25 18:11:34
162400,593,5.0,2019-05-25 18:11:34
162400,593,5.0,2019-05-25 18:11:34
162400,593,5.0,2019-05-25 18:11:34
162400,593,5.0,2019-05-25 18:11:34
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,93840,5.0,2019-05-25 18:10:26
162400,51540,5.0,2019-05-25 18:07:52
162400,51540,5.0,2019-05-25 18:07:52
162400,169864,5.0,2019-05-25 18:08:01
162400,169864,5.0,2019-05-25 18:08:01
162400,169864,5.0,2019-05-25 18:08:01
162400,169864,5.0,2019-05-25 18:08:01
162400,169864,5.0,2019-05-25 18:08:01
162400,112552,5.0,2019-05-25 18:09:01
162400,112552,5.0,2019-05-25 18:09:01
162400,112552,5.0,2019-05-25 18:09:01
162400,112552,5.0,2019-05-25 18:09:01
162400,112552,5.0,2019-05-25 18:09:01
162400,112552,5.0,2019-05-25 18:09:01
162400,158238,5.0,2019-05-25 18:09:18
162400,158238,5.0,2019-05-25 18:09:18
162400,158238,5.0,2019-05-25 18:09:18
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,1089,5.0,2019-05-25 18:09:46
162400,106782,5.0,2019-05-25 18:24:59
162400,55820,5.0,2019-05-25 18:15:19
162400,106782,5.0,2019-05-25 18:24:59
162400,4995,5.0,2019-05-26 00:11:54
162400,1288,4.5,2019-05-26 00:08:55
162400,4995,5.0,2019-05-26 00:11:54
162400,4995,5.0,2019-05-26 00:11:54
162400,4995,5.0,2019-05-26 00:11:54
162400,4995,5.0,2019-05-26 00:11:54
162400,4995,5.0,2019-05-26 00:11:54
162400,4995,5.0,2019-05-26 00:11:54
162400,4995,5.0,2019-05-26 00:11:54
162400,195497,2.5,2019-05-26 01:57:49
162400,182715,4.0,2019-05-26 06:56:17
162400,33004,3.5,2019-05-26 06:27:49
162400,33004,3.5,2019-05-26 06:27:49
162400,33004,3.5,2019-05-26 06:27:49
162400,33004,3.5,2019-05-26 06:27:49
162400,33004,3.5,2019-05-26 06:27:49
162400,79702,2.5,2019-05-26 06:35:12
162400,79702,2.5,2019-05-26 06:35:12
162400,79702,2.5,2019-05-26 06:35:12
162400,1288,4.5,2019-05-26 00:08:55
162400,1288,4.5,2019-05-26 00:08:55
162400,1288,4.5,2019-05-26 00:08:55
162400,1288,4.5,2019-05-26 00:08:55
162400,8874,4.5,2019-05-25 23:38:08
162400,8874,4.5,2019-05-25 23:38:08
162400,8874,4.5,2019-05-25 23:38:08
162400,8874,4.5,2019-05-25 23:38:08
162400,8874,4.5,2019-05-25 23:38:08
162400,8874,4.5,2019-05-25 23:38:08
162400,8874,4.5,2019-05-25 23:38:08
162400,8874,4.5,2019-05-25 23:38:08
162400,182715,4.0,2019-05-26 06:56:17
162400,1222,4.5,2019-05-26 00:07:28
162400,1222,4.5,2019-05-26 00:07:28
162400,1222,4.5,2019-05-26 00:07:28
162400,1222,4.5,2019-05-26 00:07:28
162400,1222,4.5,2019-05-26 00:07:28
162400,1222,4.5,2019-05-26 00:07:28
162400,1288,4.5,2019-05-26 00:08:55
162400,1288,4.5,2019-05-26 00:08:55
162400,6863,4.0,2019-05-26 06:37:50
162400,93510,3.0,2019-05-26 06:46:54
162400,93510,3.0,2019-05-26 06:46:54
162400,197711,2.5,2019-05-26 06:55:20
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,106782,5.0,2019-05-25 18:24:59
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,192245,3.0,2019-05-26 06:53:17
162400,173925,3.5,2019-05-26 06:51:30
162400,190555,4.5,2019-05-26 06:52:14
162400,173925,3.5,2019-05-26 06:51:30
162400,173925,3.5,2019-05-26 06:51:30
162400,190555,4.5,2019-05-26 06:52:14
162400,190555,4.5,2019-05-26 06:52:14
162400,192245,3.0,2019-05-26 06:53:17
162400,187601,4.5,2019-05-26 06:50:19
162400,93510,3.0,2019-05-26 06:46:54
162400,187601,4.5,2019-05-26 06:50:19
162400,93510,3.0,2019-05-26 06:46:54
162400,93510,3.0,2019-05-26 06:46:54
162400,93510,3.0,2019-05-26 06:46:54
162400,185029,4.0,2019-05-26 06:48:23
162400,197711,2.5,2019-05-26 06:55:20
162400,197711,2.5,2019-05-26 06:55:20
162400,197711,2.5,2019-05-26 06:55:20
162400,197711,2.5,2019-05-26 06:55:20
162400,197711,2.5,2019-05-26 06:55:20
162400,185029,4.0,2019-05-26 06:48:23
162400,185029,4.0,2019-05-26 06:48:23
162400,185029,4.0,2019-05-26 06:48:23
162400,185029,4.0,2019-05-26 06:48:23
162400,185029,4.0,2019-05-26 06:48:23
162400,185029,4.0,2019-05-26 06:48:23
162400,187601,4.5,2019-05-26 06:50:19
162400,187601,4.5,2019-05-26 06:50:19
162400,182715,4.0,2019-05-26 06:56:17
162400,190555,4.5,2019-05-26 06:52:14
162400,8874,4.5,2019-05-25 23:38:08
162400,176419,3.0,2019-05-26 06:58:03
162400,189713,4.5,2019-05-25 18:35:41
162400,48516,4.5,2019-05-25 18:36:08
162400,48516,4.5,2019-05-25 18:36:08
162400,48516,4.5,2019-05-25 18:36:08
162400,183837,4.5,2019-05-25 18:43:55
162400,183837,4.5,2019-05-25 18:43:55
162400,1258,5.0,2019-05-25 18:26:15
162400,183837,4.5,2019-05-25 18:43:55
162400,183837,4.5,2019-05-25 18:43:55
162400,183837,4.5,2019-05-25 18:43:55
162400,58559,4.5,2019-05-25 23:03:27
162400,58559,4.5,2019-05-25 23:03:27
162400,58559,4.5,2019-05-25 23:03:27
162400,58559,4.5,2019-05-25 23:03:27
162400,58559,4.5,2019-05-25 23:03:27
162400,122914,4.5,2019-05-25 23:05:48
162400,74458,4.0,2019-05-25 23:08:55
162400,189713,4.5,2019-05-25 18:35:41
162400,183869,4.5,2019-05-25 18:26:38
162400,74458,4.0,2019-05-25 23:08:55
162400,176419,3.0,2019-05-26 06:58:03
162400,1258,5.0,2019-05-25 18:26:15
162400,1258,5.0,2019-05-25 18:26:15
162400,183869,4.5,2019-05-25 18:26:38
162400,183869,4.5,2019-05-25 18:26:38
162400,183869,4.5,2019-05-25 18:26:38
162400,183869,4.5,2019-05-25 18:26:38
162400,183869,4.5,2019-05-25 18:26:38
162400,183869,4.5,2019-05-25 18:26:38
162400,183869,4.5,2019-05-25 18:26:38
162400,183869,4.5,2019-05-25 18:26:38
162400,1258,5.0,2019-05-25 18:26:15
162400,1258,5.0,2019-05-25 18:26:15
162400,1258,5.0,2019-05-25 18:26:15
162400,1258,5.0,2019-05-25 18:26:15
162400,1258,5.0,2019-05-25 18:26:15
162400,1258,5.0,2019-05-25 18:26:15
162400,176419,3.0,2019-05-26 06:58:03
162400,74458,4.0,2019-05-25 23:08:55
162400,1258,5.0,2019-05-25 18:26:15
162400,1387,4.5,2019-05-25 23:30:12
162400,1387,4.5,2019-05-25 23:30:12
162400,74458,4.0,2019-05-25 23:08:55
162400,1258,5.0,2019-05-25 18:26:15
162400,106782,5.0,2019-05-25 18:24:59
162400,106782,5.0,2019-05-25 18:24:59
162400,1258,5.0,2019-05-25 18:26:15
162400,1258,5.0,2019-05-25 18:26:15
162400,2657,3.0,2019-05-25 23:34:52
162400,2657,3.0,2019-05-25 23:34:52
162400,1387,4.5,2019-05-25 23:30:12
162400,1387,4.5,2019-05-25 23:30:12
162400,1387,4.5,2019-05-25 23:30:12
162400,1387,4.5,2019-05-25 23:30:12
162400,1387,4.5,2019-05-25 23:30:12
162400,193065,3.0,2019-05-25 23:18:19
162400,193065,3.0,2019-05-25 23:18:19
162400,2657,3.0,2019-05-25 23:34:52
162400,193065,3.0,2019-05-25 23:18:19
162400,74458,4.0,2019-05-25 23:08:55
162400,74458,4.0,2019-05-25 23:08:55
162400,74458,4.0,2019-05-25 23:08:55
162400,74458,4.0,2019-05-25 23:08:55
162400,74458,4.0,2019-05-25 23:08:55
162400,106782,5.0,2019-05-25 18:24:59
162400,8874,4.5,2019-05-25 23:38:08
162400,2657,3.0,2019-05-25 23:34:52
162400,193065,3.0,2019-05-25 23:18:19
162400,182715,4.0,2019-05-26 06:56:17
162400,2657,3.0,2019-05-25 23:34:52
162393,47200,4.0,2012-02-18 20:13:26
162393,47200,4.0,2012-02-18 20:13:26
162390,296,4.5,2013-12-13 04:15:20
162390,296,4.5,2013-12-13 04:15:20
162390,296,4.5,2013-12-13 04:15:20
162368,1562,0.5,2003-06-21 09:19:43
162368,94959,5.0,2013-07-07 20:47:22
162368,2437,4.5,2003-12-14 12:04:21
162368,1562,0.5,2003-06-21 09:19:43
162368,3260,1.0,2005-07-26 11:24:19
162368,920,1.0,2005-07-26 11:24:50
162368,920,1.0,2005-07-26 11:24:50
162368,1183,1.0,2005-07-26 11:25:46
162368,1183,1.0,2005-07-26 11:25:46
162368,1183,1.0,2005-07-26 11:25:46
162368,2628,3.0,2005-08-12 11:41:14
162368,107130,5.0,2014-02-07 17:01:23
162368,2628,3.0,2005-08-12 11:41:14
162368,2628,3.0,2005-08-12 11:41:14
162368,2437,4.5,2003-12-14 12:04:21
162368,107130,5.0,2014-02-07 17:01:23
162368,107130,5.0,2014-02-07 17:01:23
162368,8783,4.5,2004-08-12 03:00:04
162368,4467,5.0,2001-07-13 04:31:26
162368,4467,5.0,2001-07-13 04:31:26
162368,4467,5.0,2001-07-13 04:31:26
162368,4467,5.0,2001-07-13 04:31:26
162368,2448,0.5,2003-12-07 11:35:42
162368,2437,4.5,2003-12-14 12:04:21
162368,2437,4.5,2003-12-14 12:04:21
162368,2437,4.5,2003-12-14 12:04:21
162368,34405,5.0,2005-09-30 10:31:34
162368,1562,0.5,2003-06-21 09:19:43
162368,2628,3.0,2005-08-12 11:41:14
162368,2628,3.0,2005-08-12 11:41:14
162368,2628,3.0,2005-08-12 11:41:14
162368,2628,3.0,2005-08-12 11:41:14
162368,4467,5.0,2001-07-13 04:31:26
162345,260,5.0,2015-07-06 14:20:20
162345,260,5.0,2015-07-06 14:20:20
162310,167466,4.0,2016-12-27 11:05:04
162310,167466,4.0,2016-12-27 11:05:04
162305,57368,4.5,2017-11-13 08:53:27
162297,84772,3.5,2012-06-05 23:24:18
162297,102675,4.0,2013-05-23 13:44:07
162297,102675,4.0,2013-05-23 13:44:07
162297,69448,4.0,2010-05-23 23:43:05
162297,296,4.0,2013-05-23 13:11:00
162297,102675,4.0,2013-05-23 13:44:07
162297,84772,3.5,2012-06-05 23:24:18
162297,84772,3.5,2012-06-05 23:24:18
162297,84772,3.5,2012-06-05 23:24:18
162297,84772,3.5,2012-06-05 23:24:18
162297,85056,2.5,2012-06-04 00:21:32
162297,32657,4.0,2008-10-25 14:13:25
162297,296,4.0,2013-05-23 13:11:00
162297,296,4.0,2013-05-23 13:11:00
162297,63062,4.0,2008-12-26 13:04:54
162296,260,5.0,2015-09-24 21:21:09
162296,260,5.0,2015-09-24 21:21:09
162295,56757,5.0,2008-03-16 20:50:58
162295,37729,5.0,2008-03-28 19:16:31
162295,54272,4.5,2008-03-15 18:38:55
162295,551,5.0,2008-03-15 18:09:31
162267,858,4.5,2015-05-11 17:38:01
162267,858,4.5,2015-05-11 17:38:01
162267,858,4.5,2015-05-11 17:38:01
162257,173291,5.0,2018-06-02 11:47:54
162257,173291,5.0,2018-06-02 11:47:54
162257,173291,5.0,2018-06-02 11:47:54
162257,177763,4.5,2018-03-30 17:25:10
162257,173291,5.0,2018-06-02 11:47:54
162257,173291,5.0,2018-06-02 11:47:54
162257,173291,5.0,2018-06-02 11:47:54
162257,192379,4.5,2018-12-20 11:34:05
162257,60760,1.0,2018-12-27 16:14:53
162257,48877,0.5,2018-12-26 19:58:26
162257,174055,2.0,2018-03-29 16:16:39
162257,192389,5.0,2018-12-10 14:38:35
162257,192389,5.0,2018-12-10 14:38:35
162257,50872,4.0,2018-11-18 08:03:12
162257,89087,5.0,2018-05-18 16:43:23
162257,56156,5.0,2016-04-18 14:42:55
162257,50872,4.0,2018-11-18 08:03:12
162257,50872,4.0,2018-11-18 08:03:12
162257,89087,5.0,2018-05-18 16:43:23
162257,89087,5.0,2018-05-18 16:43:23
162257,89087,5.0,2018-05-18 16:43:23
162257,89087,5.0,2018-05-18 16:43:23
162257,183421,5.0,2018-05-16 14:02:53
162257,50872,4.0,2018-11-18 08:03:12
162257,173941,5.0,2018-06-03 17:09:42
162257,173941,5.0,2018-06-03 17:09:42
162257,173941,5.0,2018-06-03 17:09:42
162257,173941,5.0,2018-06-03 17:09:42
162257,56156,5.0,2016-04-18 14:42:55
162257,183421,5.0,2018-05-16 14:02:53
162257,56156,5.0,2016-04-18 14:42:55
162257,183421,5.0,2018-05-16 14:02:53
